72,45
0,0,20.169329,19.490368
0,1,20.29123,30.451303
0,2,20.299324,40.502274
0,3,20.1047,50.641884
0,4,20.007957,60.74117
0,5,19.92931,71.13892
0,6,19.825634,81.96898
0,7,19.711788,92.039825
0,8,19.734873,102.28076
0,9,19.813478,112.30716
0,10,19.92067,122.63709
0,11,20.106352,133.14134
0,12,21.389057,147.27289
0,13,20.186247,153.04308
0,14,20.060686,163.2231
0,15,20.026762,173.59474
0,16,20.013103,183.62817
0,17,20.006542,193.80934
0,18,20.003067,203.96706
0,19,20.001112,214.16647
0,20,19.99996,224.46346
0,21,19.999287,234.66667
0,22,19.99888,244.88889
0,23,19.998644,255.11111
0,24,19.998516,265.33334
0,25,19.998455,275.55554
0,26,19.998434,285.77777
0,27,19.998446,296.0
0,28,19.998468,306.22223
0,29,19.99851,316.44446
0,30,19.998554,326.66666
0,31,19.9986,336.8889
0,32,19.998653,347.1111
0,33,19.998705,357.33334
0,34,19.998755,367.55557
0,35,19.998804,377.77777
0,36,19.998848,388.0
0,37,19.998898,398.22223
0,38,19.998938,408.44446
0,39,19.998981,418.66666
0,40,19.999022,428.8889
0,41,19.999062,439.1111
0,42,19.999094,449.33334
0,43,19.99913,459.55557
0,44,19.999163,469.77777
1,0,26.065931,17.670614
1,1,26.627478,29.970333
1,2,26.889442,40.500187
1,3,26.405386,50.671635
1,4,26.300386,60.879944
1,5,26.197176,71.32408
1,6,25.937656,82.02414
1,7,25.75603,91.99284
1,8,26.125162,102.86335
1,9,26.21015,112.20244
1,10,26.287745,122.47826
1,11,26.397852,132.80789
1,12,26.925598,147.90662
1,13,26.62091,153.13524
1,14,26.440664,163.26932
1,15,26.398252,173.67131
1,16,26.382761,183.64958
1,17,26.376043,193.81854
1,18,26.372969,203.96567
1,19,26.371609,214.16321
1,20,26.371124,224.46461
1,21,26.37111,234.66667
1,22,26.371353,244.88889
1,23,26.371738,255.11111
1,24,26.372198,265.33334
1,25,26.372683,275.55554
1,26,26.373178,285.77777
1,27,26.373678,296.0
1,28,26.374157,306.22223
1,29,26.374628,316.44446
1,30,26.375072,326.66666
1,31,26.375502,336.8889
1,32,26.37591,347.1111
1,33,26.376295,357.33334
1,34,26.376667,367.55557
1,35,26.377018,377.77777
1,36,26.377352,388.0
1,37,26.37767,398.22223
1,38,26.37797,408.44446
1,39,26.378258,418.66666
1,40,26.378529,428.8889
1,41,26.378788,439.1111
1,42,26.379042,449.33334
1,43,26.379272,459.55557
1,44,26.379503,469.77777
2,0,31.355629,16.501848
2,1,33.04713,29.799324
2,2,33.531033,40.898605
2,3,32.89733,50.71714
2,4,32.763573,60.998623
2,5,32.65062,71.625755
2,6,32.492447,81.84036
2,7,32.35295,91.94621
2,8,31.8603,103.35239
2,9,32.375996,112.14565
2,10,32.655724,122.39814
2,11,32.797035,132.67715
2,12,33.08758,143.0207
2,13,33.420986,153.45099
2,14,32.91229,163.36505
2,15,32.83776,173.8061
2,16,32.81134,183.68382
2,17,32.798885,193.83188
2,18,32.79209,203.96416
2,19,32.788036,214.15947
2,20,32.785427,224.46594
2,21,32.783707,234.66667
2,22,32.782486,244.88889
2,23,32.78163,255.11111
2,24,32.781,265.33334
2,25,32.78052,275.55554
2,26,32.780144,285.77777
2,27,32.77987,296.0
2,28,32.77964,306.22223
2,29,32.779457,316.44446
2,30,32.779316,326.66666
2,31,32.77919,336.8889
2,32,32.779087,347.1111
2,33,32.77901,357.33334
2,34,32.778934,367.55557
2,35,32.778862,377.77777
2,36,32.778824,388.0
2,37,32.77877,398.22223
2,38,32.778732,408.44446
2,39,32.778694,418.66666
2,40,32.778664,428.8889
2,41,32.77864,439.1111
2,42,32.778603,449.33334
2,43,32.778587,459.55557
2,44,32.77856,469.77777
3,0,39.861835,19.297161
3,1,39.50576,29.36757
3,2,41.123905,42.36658
3,3,39.468716,50.786625
3,4,39.10645,61.14709
3,5,39.019604,72.12661
3,6,38.92946,81.83193
3,7,38.844845,91.85485
3,8,38.74922,102.312904
3,9,38.860878,112.10689
3,10,39.012974,122.349846
3,11,39.112682,132.60938
3,12,39.412655,142.87958
3,13,42.49854,155.85454
3,14,39.70935,163.69543
3,15,39.209827,174.0952
3,16,39.17956,183.74464
3,17,39.16738,193.8522
3,18,39.161625,203.9625
3,19,39.15869,214.15518
3,20,39.157146,224.46745
3,21,39.156384,234.66667
3,22,39.156055,244.88889
3,23,39.15597,255.11111
3,24,39.156036,265.33334
3,25,39.156208,275.55554
3,26,39.156414,285.77777
3,27,39.156662,296.0
3,28,39.156918,306.22223
3,29,39.157192,316.44446
3,30,39.157455,326.66666
3,31,39.15771,336.8889
3,32,39.15797,347.1111
3,33,39.158215,357.33334
3,34,39.158455,367.55557
3,35,39.158684,377.77777
3,36,39.158894,388.0
3,37,39.159103,398.22223
3,38,39.159306,408.44446
3,39,39.1595,418.66666
3,40,39.15968,428.8889
3,41,39.159855,439.1111
3,42,39.16002,449.33334
3,43,39.160183,459.55557
3,44,39.160343,469.77777
4,0,45.677994,22.42403
4,1,44.61203,28.15153
4,2,46.265663,45.08229
4,3,45.746605,50.901405
4,4,45.461475,61.46265
4,5,45.164604,71.91
4,6,45.13948,82.093575
4,7,45.29163,91.76351
4,8,45.313725,102.07233
4,9,45.36479,112.07944
4,10,45.440285,122.3171
4,11,45.5704,132.56729
4,12,45.661057,142.81253
4,13,45.85756,153.40872
4,14,46.65787,170.82704
4,15,45.91345,175.44159
4,16,45.657665,183.88548
4,17,45.60402,193.88708
4,18,45.582573,203.9607
4,19,45.57174,214.15016
4,20,45.565456,224.4692
4,21,45.561607,234.66667
4,22,45.559086,244.88889
4,23,45.557373,255.11111
4,24,45.55618,265.33334
4,25,45.555332,275.55554
4,26,45.55471,285.77777
4,27,45.55426,296.0
4,28,45.553932,306.22223
4,29,45.553684,316.44446
4,30,45.55351,326.66666
4,31,45.553375,336.8889
4,32,45.553284,347.1111
4,33,45.55322,357.33334
4,34,45.55317,367.55557
4,35,45.553146,377.77777
4,36,45.553123,388.0
4,37,45.553127,398.22223
4,38,45.553135,408.44446
4,39,45.553146,418.66666
4,40,45.553165,428.8889
4,41,45.553177,439.1111
4,42,45.553204,449.33334
4,43,45.553234,459.55557
4,44,45.553257,469.77777
5,0,51.63205,19.528502
5,1,53.466717,31.2346
5,2,52.656353,41.84249
5,3,53.09364,51.22641
5,4,51.890167,62.682922
5,5,51.734425,71.64243
5,6,51.69884,83.88245
5,7,51.732334,91.69314
5,8,51.757175,101.96938
5,9,51.789833,112.058685
5,10,51.833305,122.29329
5,11,51.873196,132.53856
5,12,51.908607,142.7732
5,13,51.946762,153.12929
5,14,52.00633,163.63405
5,15,52.28983,176.00124
5,16,52.948433,185.32214
5,17,52.091457,194.09758
5,18,52.007767,203.95871
5,19,51.978626,214.14426
5,20,51.964424,224.4712
5,21,51.95657,234.66667
5,22,51.951725,244.88889
5,23,51.948563,255.11111
5,24,51.94642,265.33334
5,25,51.944927,275.55554
5,26,51.94385,285.77777
5,27,51.943073,296.0
5,28,51.942505,306.22223
5,29,51.94208,316.44446
5,30,51.94177,326.66666
5,31,51.941536,336.8889
5,32,51.941364,347.1111
5,33,51.941246,357.33334
5,34,51.941154,367.55557
5,35,51.9411,377.77777
5,36,51.941067,388.0
5,37,51.941048,398.22223
