72,45
0,0,19.44158,19.120834
0,1,19.00242,29.264036
0,2,18.633635,36.112972
0,3,20.384293,50.64281
0,4,20.847559,62.02999
0,5,19.034416,69.02927
0,6,19.940042,80.211655
0,7,19.999134,90.57933
0,8,19.989523,101.86685
0,9,19.965857,112.50841
0,10,19.965088,122.357216
0,11,20.04581,132.50313
0,12,20.32654,145.1519
0,13,21.456633,158.81721
0,14,21.210459,161.91391
0,15,20.1544,173.10928
0,16,19.900633,183.48848
0,17,19.694859,193.71223
0,18,19.848743,204.0035
0,19,19.920784,214.12425
0,20,19.942595,224.51682
0,21,19.943886,234.87787
0,22,19.943287,244.95496
0,23,19.96688,255.18886
0,24,20.002954,265.48767
0,25,20.023056,275.5974
0,26,20.031239,285.8548
0,27,20.035288,296.1613
0,28,20.027552,306.48602
0,29,19.956879,316.64734
0,30,19.267754,328.0573
0,31,19.291636,337.44174
0,32,19.888243,347.24585
0,33,19.95274,357.58002
0,34,19.975191,367.54724
0,35,19.986084,377.95996
0,36,19.991823,388.06125
0,37,19.99529,398.29922
0,38,19.997494,408.48367
0,39,19.998962,418.68243
0,40,19.999985,428.93854
0,41,20.000715,439.1207
0,42,20.001244,449.3766
0,43,20.001637,459.52466
0,44,20.001936,469.77576
1,0,26.345394,19.872334
1,1,26.04248,29.742144
1,2,24.96459,38.23117
1,3,25.659716,49.464798
1,4,26.453753,62.523716
1,5,26.402258,70.33009
1,6,25.767176,80.01186
1,7,24.474487,91.39979
1,8,26.298946,101.48807
1,9,25.825352,113.13414
1,10,26.221783,122.37242
1,11,26.430843,132.24959
1,12,26.524994,142.75911
1,13,26.80887,155.12701
1,14,27.375391,162.84845
1,15,26.57541,173.18091
1,16,26.393879,183.57536
1,17,26.3086,193.67976
1,18,26.330343,203.96611
1,19,26.363483,214.07271
1,20,26.381489,224.47607
1,21,26.393549,234.8469
1,22,26.413416,244.8687
1,23,26.448132,255.14485
1,24,26.471731,265.4079
1,25,26.46836,275.4959
1,26,26.46284,285.79282
1,27,26.468885,296.09003
1,28,26.487524,306.40024
1,29,26.455334,316.65768
1,30,26.209476,327.44855
1,31,26.162083,336.98306
1,32,26.311483,347.12714
1,33,26.358898,357.51132
1,34,26.376741,367.5298
1,35,26.38534,377.88467
1,36,26.389822,388.06802
1,37,26.392391,398.30737
1,38,26.39392,408.4893
1,39,26.39486,418.68594
1,40,26.39544,428.9447
1,41,26.395782,439.12405
1,42,26.395983,449.38257
1,43,26.396088,459.52356
1,44,26.39612,469.7757
2,0,32.630527,19.740463
2,1,32.350582,29.343687
2,2,31.93343,39.077797
2,3,31.809013,48.81113
2,4,32.397476,61.33345
2,5,32.527416,70.748795
2,6,32.68526,80.89005
2,7,32.725113,90.433
2,8,32.55137,101.423904
2,9,32.954376,111.69196
2,10,32.75857,122.371056
2,11,32.816544,132.17038
2,12,32.839836,141.98967
2,13,32.852085,154.0514
2,14,32.854904,163.08002
2,15,32.850307,173.21657
2,16,32.827824,183.66653
2,17,32.799187,193.63466
2,18,32.792744,203.89189
2,19,32.799084,213.98592
2,20,32.808044,224.42531
2,21,32.82402,234.83003
2,22,32.860477,244.74702
2,23,32.92705,255.11134
2,24,32.95194,265.3303
2,25,32.90532,275.42572
2,26,32.879322,285.76004
2,27,32.888737,296.05432
2,28,32.964203,306.34937
2,29,33.088932,316.69223
2,30,32.820663,327.09662
2,31,32.714962,336.96484
2,32,32.736195,347.0903
2,33,32.757477,357.47516
2,34,32.76829,367.5177
2,35,32.774097,377.853
2,36,32.77728,388.07614
2,37,32.779137,398.31677
2,38,32.780247,408.49594
2,39,32.780922,418.69022
2,40,32.781315,428.95178
2,41,32.781548,439.12802
2,42,32.78167,449.38968
2,43,32.781715,459.52243
2,44,32.781723,469.77567
3,0,37.68733,18.560614
3,1,39.070683,28.324266
3,2,38.735504,39.531216
3,3,37.26676,48.40517
3,4,38.75382,60.782528
3,5,39.116463,70.92363
3,6,39.757214,81.05239
3,7,38.857647,91.05215
3,8,38.487293,102.337036
3,9,38.877213,111.04111
3,10,39.593628,122.97704
3,11,39.550446,131.62141
3,12,39.44528,139.41794
3,13,39.37817,152.0232
3,14,39.360813,163.06516
3,15,39.363506,173.24622
3,16,39.355225,183.5175
3,17,39.31246,193.738
3,18,39.273434,203.69287
3,19,39.255653,213.794
3,20,39.25385,224.3861
3,21,39.270256,234.82892
3,22,39.32382,244.48814
3,23,39.48056,255.09674
3,24,39.54838,265.1496
3,25,39.366978,275.36475
3,26,39.311367,285.7553
3,27,39.319744,296.04062
